Accession,Unigene,Gene,Ratio,ttest
AI878773,1.536929,1.58E-07,,
AI878797,0.68284,2.62E-05,,
AI883293,0.846604,3.64E-03,,
AI884000,0.641626,2.05E-04,,
AI884043,5.82334,3.04E-11,,
AI884045,0.825658,2.82E-04,,
AI884093,0.881842,1.49E-05,,
AI884159,1.569003,4.19E-03,,
AI884271,1.012504,2.01E-04,,
AI942582,1.410582,1.58E-05,,
AI942916,0.738806,5.54E-04,,
AI942981,1.23152,1.60E-05,,
AI943149,1.054296,9.08E-04,,
AI943201,1.170255,4.12E-05,,
AI943207,1.943102,4.63E-06,,
AI957416,1.188833,8.87E-03,,
AI957456,0.836587,6.11E-05,,
AI957474,0.861253,1.47E-06,,
AI957558,1.070453,3.76E-03,,
AI957768,0.969929,2.94E-04,,
AI957822,0.87514,1.85E-02,,
AI958574,0.594767,2.28E-03,,
AI958583,0.937296,5.17E-04,,
AI958692,0.642227,2.12E-03,,
AI959531,1.042909,1.23E-04,,
AI959620,0.865969,3.00E-05,,
AI959704,6.287911,1.81E-11,,
AI964255,0.895081,8.40E-04,,
AI964259,0.886728,1.45E-03,,
AI964343,0.672515,1.77E-03,,
AI974189,1.803482,4.17E-07,,
AI974205,0.737574,1.31E-04,,
AL591382,2.268411,3.37E-08,,
AL718492,1.259737,1.85E-04,,
AL721378,0.644866,2.03E-03,,
AW018474,1.281114,3.04E-04,,
AW019239,0.862664,2.83E-03,,
AW019275,1.191488,2.28E-04,,
AW019277,3.095777,5.97E-09,,
AW019294,0.783101,1.47E-02,,
AW019300,1.533398,7.17E-05,,
AW019433,0.616983,9.46E-04,,
AW019604,1.223036,7.22E-07,,
AW019622,1.071058,2.47E-04,,
AW019696,0.699803,7.19E-03,,
AW019708,1.104634,2.52E-05,,
AW058801,5.083325,6.72E-11,,
AW058949,0.68521,2.22E-05,,
AW059193,0.591719,3.27E-03,,
AW059228,0.610225,7.97E-03,,
AW076602,0.705322,6.34E-04,,
AW076618,1.179994,2.18E-05,,
AW076663,1.275312,6.29E-04,,
AW076817,3.997185,8.90E-12,,
AW076844,0.622341,9.10E-03,,
AW076955,2.42655,1.17E-04,,
AW077323,1.015364,1.87E-04,,
AW077338,0.682847,1.53E-02,,
AW115637,2.571971,1.24E-05,,
AW115990,2.498201,8.52E-10,,
AW116241,2.032009,1.75E-08,,
AW116383,3.789466,8.71E-11,,
AW116584,0.788508,4.71E-02,,
AW116624,1.21269,3.63E-05,,
AW116942,4.986334,6.69E-11,,
AW116961,0.63632,5.37E-03,,
AW127924,0.865167,1.64E-04,,
AW128289,0.917174,2.39E-06,,
AW128324,2.144539,6.10E-05,,
AW128377,0.93175,2.35E-07,,
AW128554,1.230449,2.69E-05,,
AW128573,1.057742,7.44E-05,,
AW165061,0.858662,1.47E-03,,
AW165089,1.361408,7.31E-07,,
AW171010,0.660303,1.35E-03,,
AW171233,0.864642,1.47E-04,,
AW171339,1.745906,1.02E-03,,
AW202915,1.532623,1.03E-07,,
AW203032,1.030236,1.97E-04,,
AW203092,1.810324,1.62E-05,,
AW203095,0.639067,2.13E-03,,
AW232037,5.95398,3.59E-09,,
AW232046,0.848735,1.02E-02,,
AW232405,1.28642,7.32E-05,,
AW232520,0.796954,5.04E-04,,
AW232630,0.698283,4.63E-03,,
AW232679,1.598458,3.68E-05,,
AW232796,1.494832,7.83E-03,,
AW232827,0.731457,1.21E-04,,
AW232844,1.190248,3.10E-06,,
AW233627,1.047695,1.93E-05,,
AW279726,1.358609,5.08E-06,,
AW279732,1.114489,2.15E-03,,
AW279755,0.768452,3.11E-04,,
AW279757,0.823662,4.54E-03,,
AW279802,0.658747,3.45E-02,,
AW279837,3.357545,2.19E-09,,
AW279867,2.949848,1.43E-06,,
AW279893,0.981415,1.41E-06,,
AW279916,1.195466,5.07E-04,,
AW280058,0.735679,1.13E-03,,
AW280453,0.827941,7.20E-06,,
AW280785,0.830935,2.80E-03,,
AW281842,0.739595,3.02E-02,,
AW281989,1.282422,8.83E-07,,
AW282022,1.728365,2.25E-05,,
AW282034,2.622712,1.90E-11,,
AW305461,1.034182,6.18E-08,,
AW342711,1.771269,1.14E-04,,
AW343713,0.721501,3.26E-02,,
AW343873,1.642831,1.02E-07,,
AW343961,1.019834,9.22E-03,,
AW343985,0.871831,3.83E-06,,
AW344054,1.558623,1.59E-05,,
AW344233,2.595227,1.14E-06,,
AW419493,1.498073,2.40E-04,,
AW419744,1.680378,3.73E-02,,
AW419859,0.830172,5.35E-06,,
AW420330,0.897712,9.25E-04,,
AW420413,0.925663,4.67E-03,,
AW420492,0.835857,9.49E-05,,
AW420559,2.724173,5.92E-07,,
AW420636,0.784839,6.50E-03,,
AW420699,0.909862,2.24E-06,,
AW420739,1.178816,1.13E-04,,
AW420740,1.583609,1.43E-06,,
AW420849,1.436692,2.02E-07,,
AW421016,2.198163,6.24E-06,,
AW421080,1.708772,3.88E-06,,
AW421096,1.063809,4.13E-05,,
AW421129,2.256333,1.10E-07,,
AW423037,1.041639,8.97E-05,,
AW454405,0.606065,1.13E-04,,
AW566923,5.053711,6.96E-11,,
AW567063,1.984977,6.27E-07,,
AW567321,0.712307,3.04E-03,,
AW567458,1.491048,1.67E-04,,
AW595155,0.664586,2.99E-05,,
AW595245,0.741208,4.07E-03,,
AW777326,6.620456,1.16E-10,,
AW777426,0.693961,5.84E-05,,
AW777527,2.138703,4.49E-06,,
AW777778,0.722335,1.99E-02,,
AW826198,1.240746,5.25E-04,,
AW826500,0.841706,5.19E-04,,
AW826513,1.154133,1.96E-04,,
AW826515,0.946377,6.59E-05,,
AW826530,2.585733,3.52E-06,,
AW826539,1.487853,7.07E-05,,
AW826641,1.946847,2.53E-05,,
AW826907,1.129161,3.78E-03,,
BE015686,0.599393,6.68E-04,,
BE016219,0.838676,1.31E-03,,
BE016350,1.044917,2.82E-05,,
BE016391,0.657349,2.08E-02,,
BE016746,2.446404,5.20E-06,,
BE017017,0.731856,6.33E-03,,
BE017030,0.59023,2.37E-04,,
BE017078,6.478613,4.18E-08,,
BE017513,2.511806,2.99E-11,,
BE017557,1.249183,5.58E-04,,
BE017569,0.982449,5.40E-04,,
BE017691,0.649351,1.69E-02,,
BE200730,1.90978,1.38E-05,,
BE201537,0.83801,2.86E-05,,
BE201597,0.691486,1.71E-02,,
BE201611,1.594689,7.30E-07,,
BE201930,1.133112,8.22E-05,,
BE202131,4.591333,1.01E-11,,
BE202180,1.557514,3.68E-09,,
BE557885,3.295698,1.76E-09,,
BE605325,3.967226,1.76E-09,,
BE605347,0.73654,2.11E-03,,
BE605493,1.269359,3.14E-07,,
BE605613,0.625118,4.24E-02,,
BE605948,1.115313,2.35E-04,,
BE606011,1.728542,1.14E-07,,
BE693151,0.803938,5.71E-04,,
BE693204,1.150695,8.43E-06,,
BF717392,0.735582,2.61E-05,,
BF717494,0.87356,3.95E-04,,
BF718182,0.962748,7.15E-07,,
BF937124,1.278872,4.67E-05,,
BF938209,0.888659,5.69E-05,,
BG302637,0.990809,9.84E-03,,
BG302816,1.290454,1.14E-04,,
BG302934,2.733935,6.43E-09,,
BG303297,0.67359,2.10E-02,,
BG303586,0.844911,7.53E-04,,
BG303814,2.380301,1.47E-06,,
BG303967,1.406761,1.83E-06,,
BG303991,1.86512,9.39E-05,,
BG304253,1.13725,2.28E-04,,
BG304332,2.804699,2.42E-06,,
BG304480,0.768729,2.06E-02,,
BG304841,0.641323,3.54E-03,,
BG305182,0.711336,1.72E-04,,
BG305308,2.544837,3.45E-04,,
BG305409,0.669662,1.44E-02,,
BG305413,0.758234,3.17E-04,,
BG305447,1.993024,5.20E-10,,
BG305505,1.504425,8.53E-06,,
BG305516,1.367858,5.45E-05,,
BG305537,0.603942,2.98E-02,,
BG305546,0.823953,1.61E-05,,
BG305574,2.907279,1.91E-07,,
BG305659,0.711674,9.60E-05,,
BG305669,0.818418,2.57E-02,,
BG305735,0.713897,2.86E-04,,
BG305740,1.477456,7.44E-06,,
BG305759,0.913474,9.42E-06,,
BG305826,1.582614,8.95E-04,,
BG305838,0.861357,2.62E-05,,
BG305869,2.652835,1.50E-04,,
BG305926,1.056154,1.42E-03,,
BG305931,1.132206,1.65E-05,,
BG305932,0.765882,6.00E-03,,
BG305996,1.327786,6.38E-04,,
BG306017,1.70638,2.43E-06,,
BG306022,0.794993,2.34E-04,,
BG306034,0.604354,2.84E-03,,
BG306062,0.902717,2.22E-04,,
BG306103,1.26853,8.19E-03,,
BG306104,1.713315,6.30E-06,,
BG306134,1.002352,2.48E-04,,
BG306217,0.826283,1.48E-06,,
BG306297,2.58087,3.11E-10,,
BG306351,0.591544,3.14E-02,,
BG306386,0.752166,3.00E-02,,
BG306823,1.835041,1.84E-07,,
BG306866,1.123706,4.21E-03,,
BG307419,1.570643,3.28E-06,,
BG307516,3.018865,6.84E-07,,
BG307787,1.13519,5.90E-05,,
BG307804,0.831837,5.84E-03,,
BG308433,0.868556,1.97E-06,,
BG308485,0.701269,2.40E-03,,
BG308531,0.689994,9.11E-03,,
BG308624,1.119244,3.00E-05,,
BG308791,1.921861,8.36E-10,,
BG308888,1.351726,4.49E-04,,
BG308914,1.251572,2.84E-04,,
BG727084,0.916872,2.54E-04,,
BG727086,1.252976,8.51E-05,,
BG727089,3.515232,7.60E-09,,
BG727090,2.385018,1.83E-06,,
BG727108,0.690964,3.98E-03,,
BG727196,0.79154,2.24E-02,,
BG727198,1.072298,2.68E-03,,
BG727255,0.756189,1.18E-03,,
BG727259,1.590789,3.79E-08,,
BG727283,0.987086,6.73E-05,,
BG727284,0.80917,1.09E-03,,
BG727288,0.7913,1.80E-03,,
BG727324,1.319952,1.37E-04,,
BG727412,0.879804,1.33E-03,,
BG727421,0.838164,5.40E-04,,
BG727484,0.88915,3.41E-03,,
BG727498,1.220288,9.21E-09,,
BG727528,0.594067,2.84E-04,,
BG727602,2.333619,5.77E-09,,
BG727634,1.270859,8.07E-06,,
BG727636,1.378016,3.71E-06,,
BG727640,1.421455,1.47E-06,,
BG727697,1.094215,8.78E-06,,
BG727890,0.658001,4.67E-03,,
BG727974,0.718817,1.29E-04,,
BG728366,0.602741,4.17E-04,,
BG728383,1.798206,2.01E-05,,
BG728402,1.055846,2.30E-04,,
BG728534,1.173074,8.01E-05,,
BG728555,0.641066,4.28E-03,,
BG728588,0.713353,1.78E-04,,
BG728706,1.325994,7.21E-05,,
BG728764,0.795103,1.44E-02,,
BG728875,4.198758,5.27E-08,,
BG728888,1.189362,2.01E-04,,
BG728956,1.535152,1.31E-07,,
BG728993,1.818877,1.67E-10,,
BG737292,1.044749,1.21E-05,,
BG737519,2.079769,7.17E-08,,
BG738154,0.709915,1.01E-03,,
BG738631,0.677206,7.21E-03,,
BG738755,0.886811,1.58E-03,,
BG799059,0.618646,9.50E-04,,
BG882967,1.444835,5.15E-05,,
BG883258,1.477326,9.47E-10,,
BG883465,2.230572,3.88E-09,,
BG883646,0.613954,4.97E-02,,
BG883654,0.957998,9.99E-08,,
BG883661,1.403506,4.11E-07,,
BG883703,1.14444,5.05E-05,,
BG883742,2.170255,1.67E-09,,
BG883833,1.654665,4.03E-05,,
BG883863,0.653468,1.04E-02,,
BG883864,0.772548,1.48E-06,,
BG884091,1.582884,8.70E-05,,
BG884391,1.407135,1.15E-06,,
BG884399,0.726914,2.04E-03,,
BG884459,1.068319,8.51E-05,,
BG884572,0.682642,3.34E-05,,
BG884588,1.330901,1.94E-07,,
BG891885,0.770702,1.46E-03,,
BG891948,2.089181,1.08E-05,,
BG892002,1.290545,3.59E-05,,
BG892047,1.705625,5.03E-09,,
BG892508,3.949306,4.41E-10,,
BI318080,4.394796,6.72E-10,,
BI325560,1.526506,7.95E-05,,
BI326588,3.092791,6.44E-12,,
BI326622,1.859777,1.55E-06,,
BI326739,1.171477,2.13E-06,,
BI350468,1.118763,2.77E-05,,
BI350531,0.631857,1.28E-02,,
BI427749,2.299305,3.18E-06,,
BI427769,1.128803,8.56E-04,,
BI428130,0.590436,7.57E-05,,
BI428147,0.701692,7.67E-03,,
BI428231,1.245139,3.78E-05,,
BI429117,0.657426,1.67E-04,,
BI429605,1.205931,1.16E-05,,
BI429881,1.550944,5.57E-06,,
BI429994,1.420319,3.02E-04,,
BI430088,0.865167,6.96E-03,,
BI430233,1.576723,5.49E-04,,
BI430253,1.359862,2.82E-06,,
BI430293,0.653715,7.80E-03,,
BI430300,0.675461,3.19E-02,,
BI472925,0.804889,2.43E-03,,
BI473132,0.759613,5.71E-03,,
BI473233,0.989223,2.27E-02,,
BI474263,0.926029,1.59E-02,,
BI474894,0.800712,8.87E-04,,
BI474930,1.18029,3.46E-03,,
BI474967,1.585913,1.74E-05,,
BI475022,0.622233,6.46E-03,,
BI475029,1.579071,1.50E-06,,
BI475283,1.845618,7.53E-04,,
BI475971,0.969255,5.51E-06,,
BI475993,0.860612,1.67E-04,,
BI476033,0.895656,1.39E-02,,
BI476454,2.17152,1.27E-07,,
BI476752,1.154661,1.91E-05,,
BI476800,2.134194,7.26E-08,,
BI476846,1.228633,1.63E-05,,
BI533389,1.095368,1.08E-04,,
BI533454,0.611908,4.32E-03,,
BI533681,0.999975,3.78E-03,,
BI534083,0.923073,8.02E-05,,
BI534200,1.407166,7.99E-07,,
BI534285,1.253098,2.38E-03,,
BI563059,0.751184,1.11E-04,,
BI563128,0.885189,8.82E-04,,
BI670970,0.85684,5.70E-04,,
BI671175,0.790324,3.69E-04,,
BI671180,0.663659,1.18E-04,,
BI671230,1.395316,2.05E-06,,
BI671260,1.932504,3.53E-06,,
BI671304,0.755502,1.67E-04,,
BI671352,1.630062,2.43E-07,,
BI671353,1.664029,1.98E-05,,
BI671450,3.606966,2.81E-08,,
BI671453,1.633859,8.93E-08,,
BI671557,1.758094,4.52E-07,,
BI671633,1.790847,1.10E-07,,
BI671692,0.599449,1.19E-02,,
BI671784,2.452416,4.04E-08,,
BI672013,2.167641,3.94E-07,,
BI672108,1.520882,1.81E-07,,
BI672153,1.546514,2.05E-05,,
BI672215,1.216981,1.16E-04,,
BI672313,1.561377,7.82E-04,,
BI672376,1.745308,7.22E-08,,
BI672412,0.953789,6.14E-04,,
BI672474,0.72527,3.45E-03,,
BI672617,0.753307,2.79E-06,,
BI672866,0.605678,4.48E-02,,
BI673384,0.75769,1.16E-04,,
BI673483,0.777187,9.22E-05,,
BI673677,1.136341,3.61E-05,,
BI673715,0.932385,2.90E-03,,
BI673722,1.406549,1.22E-04,,
BI673998,1.793327,1.03E-07,,
BI702683,0.735525,1.15E-05,,
BI703300,4.174295,5.55E-10,,
BI703385,0.938278,2.83E-02,,
BI703541,0.710359,1.66E-02,,
BI704922,1.663949,1.35E-04,,
BI704944,1.582219,9.09E-09,,
BI704983,2.955145,3.75E-07,,
BI704996,0.93849,3.11E-05,,
BI704997,0.723439,4.55E-04,,
BI705116,2.001739,2.90E-07,,
BI705180,1.959636,7.28E-04,,
BI705192,0.760291,5.82E-05,,
BI705230,1.338646,1.32E-04,,
BI705281,0.606015,1.48E-03,,
BI705603,1.744864,1.60E-06,,
BI705710,2.108131,3.24E-07,,
BI705742,1.312184,1.91E-03,,
BI706217,1.667462,2.73E-09,,
BI706776,0.65248,1.54E-02,,
BI707677,0.764276,9.77E-03,,
BI707695,1.938012,2.73E-05,,
BI707718,1.037711,4.95E-05,,
BI708189,2.144512,1.16E-09,,
BI708763,1.087385,1.42E-03,,
BI709552,1.540153,5.36E-05,,
BI710295,1.027773,1.17E-05,,
BI710448,0.617833,1.59E-02,,
BI710511,1.121878,1.75E-05,,
BI710724,1.052046,3.97E-05,,
BI839255,2.839114,1.60E-09,,
BI839328,2.160634,2.66E-06,,
BI839424,2.621086,6.24E-09,,
BI839727,0.992538,5.30E-06,,
BI839904,1.026049,1.37E-03,,
BI840144,2.440081,2.27E-07,,
BI840421,1.289943,4.70E-06,,
BI840835,0.670073,1.58E-03,,
BI840863,1.510653,5.23E-06,,
BI840867,0.850227,1.27E-05,,
BI840879,1.509084,1.02E-04,,
BI840922,0.64037,2.48E-04,,
BI840934,0.940347,1.46E-02,,
BI841300,2.004225,1.18E-05,,
BI841405,6.389199,5.93E-12,,
BI841443,0.585522,6.14E-03,,
BI841554,0.930815,2.82E-03,,
BI841591,1.761242,6.41E-04,,
BI841680,1.661241,3.48E-05,,
BI841688,0.82617,3.06E-03,,
BI841717,1.076561,2.04E-02,,
BI841756,1.288024,2.98E-05,,
BI841788,0.628151,5.38E-03,,
BI841800,0.631586,2.18E-04,,
BI841830,0.866164,1.67E-03,,
BI841831,2.813585,6.67E-09,,
BI841852,1.139498,8.40E-07,,
BI842227,1.153964,1.41E-05,,
BI842251,1.079473,5.88E-04,,
BI842319,1.655959,7.59E-08,,
BI842329,1.815523,1.67E-06,,
BI842393,1.358423,1.60E-05,,
BI842415,2.114615,2.89E-05,,
BI842416,1.316986,8.06E-06,,
BI842421,1.510495,1.28E-08,,
BI842451,0.630894,2.42E-02,,
BI842486,1.534475,1.94E-05,,
BI842502,2.049292,3.48E-03,,
BI842572,0.637503,5.41E-04,,
BI842926,1.46822,1.20E-03,,
BI843294,1.033108,1.24E-03,,
BI843449,0.73575,9.47E-05,,
BI844108,0.734455,9.43E-03,,
BI844888,0.860756,9.67E-06,,
BI845265,1.410878,1.05E-06,,
BI845272,1.175605,3.02E-06,,
BI845355,1.193476,1.12E-05,,
BI845385,1.202155,1.87E-03,,
BI845524,4.512648,3.20E-08,,
BI845559,0.873605,1.65E-02,,
BI845581,0.838392,1.85E-04,,
BI845628,1.287291,3.20E-04,,
BI845682,1.529305,9.02E-03,,
BI845845,1.001172,6.94E-06,,
BI846192,1.088929,3.74E-06,,
BI846277,0.949758,1.28E-03,,
BI846301,0.749561,5.75E-03,,
BI846484,0.821574,6.12E-04,,
BI846489,1.242245,2.54E-04,,
BI846604,1.264018,8.91E-05,,
BI846635,0.623221,5.26E-03,,
BI846857,0.622856,4.37E-02,,
BI847094,0.839858,2.52E-05,,
BI847138,1.220319,6.32E-03,,
BI863940,1.114437,1.34E-04,,
BI864052,0.911548,3.10E-02,,
BI864069,0.873959,4.64E-05,,
BI864110,1.635879,5.73E-05,,
BI864143,0.766094,8.72E-04,,
BI864169,1.071202,2.35E-06,,
BI864178,0.711495,1.35E-03,,
BI864195,2.862523,3.22E-08,,
BI864203,0.660214,6.19E-06,,
BI864845,1.277485,1.46E-07,,
BI864872,1.15765,1.04E-05,,
BI864998,0.716079,1.51E-02,,
BI865007,1.358611,3.60E-05,,
BI865009,1.822047,5.87E-08,,
BI865010,0.830924,1.42E-05,,
BI865015,2.272179,2.53E-05,,
BI865026,2.253822,3.84E-05,,
BI865067,1.439174,8.09E-07,,
BI865400,0.630557,1.55E-02,,
BI865445,0.664784,6.18E-06,,
BI865453,0.910196,3.16E-04,,
BI865526,1.087683,4.03E-04,,
BI865534,1.342879,1.07E-05,,
BI865542,1.172354,2.76E-03,,
BI865554,1.352403,4.11E-05,,
BI865587,0.728561,1.60E-03,,
BI865668,1.441254,2.02E-05,,
BI865681,0.92756,5.58E-04,,
BI865738,1.289076,1.00E-06,,
BI865890,2.132171,4.05E-07,,
BI865895,1.262907,2.80E-05,,
BI865911,0.848115,1.05E-03,,
BI865976,2.290426,8.06E-07,,
BI865988,1.193548,7.99E-05,,
BI866100,3.766459,4.93E-11,,
BI866206,0.875394,2.94E-03,,
BI866297,0.615775,8.14E-03,,
BI866435,3.675055,2.99E-11,,
BI867092,2.259464,9.85E-07,,
BI867327,1.640837,3.14E-07,,
BI867572,1.064954,3.26E-04,,
BI868116,1.36407,3.33E-05,,
BI877111,2.023357,5.57E-09,,
BI877746,3.012889,1.87E-08,,
BI877810,2.411463,7.19E-05,,
BI877813,2.19852,1.63E-06,,
BI877858,3.275504,2.75E-13,,
BI878011,1.928721,4.29E-07,,
BI878031,1.207319,8.67E-07,,
BI878301,0.802373,2.13E-05,,
BI878814,0.964379,1.53E-03,,
BI878851,1.890677,2.19E-07,,
BI878868,0.657789,2.36E-03,,
BI878961,1.172255,1.03E-05,,
BI878985,0.685086,2.38E-02,,
BI879001,0.912558,5.37E-05,,
BI879005,1.213683,1.52E-03,,
BI879306,0.657336,2.96E-02,,
BI879502,0.662692,2.36E-04,,
BI879509,1.219082,3.78E-05,,
BI879528,1.409588,1.89E-03,,
BI879541,1.042741,8.77E-05,,
BI879637,0.926674,2.69E-06,,
BI879640,1.41582,8.73E-04,,
BI879684,2.980677,2.47E-09,,
BI879697,0.911617,3.57E-04,,
BI879759,0.799617,4.90E-05,,
BI879809,2.011505,3.78E-07,,
BI879855,2.684019,6.63E-04,,
BI879890,0.725089,2.76E-05,,
BI879893,0.987281,1.33E-03,,
BI879914,0.813021,3.28E-03,,
BI879923,0.786012,6.02E-06,,
BI880007,0.684814,5.30E-03,,
BI880069,0.783389,1.51E-04,,
BI880107,1.053254,7.46E-03,,
BI880127,1.017656,2.30E-03,,
BI880136,1.443,6.42E-05,,
BI880225,0.966598,8.31E-07,,
BI880247,1.866875,4.38E-06,,
BI880307,0.603181,1.02E-02,,
BI880418,3.767747,8.50E-08,,
BI880437,1.133306,2.02E-03,,
BI880439,1.193167,3.84E-05,,
BI880447,0.840692,9.40E-05,,
BI880452,1.407427,6.12E-03,,
BI880493,0.786006,2.67E-03,,
BI880567,0.980295,1.38E-04,,
BI880613,1.362494,7.91E-04,,
BI880641,1.661744,1.33E-07,,
BI880654,1.041266,1.58E-05,,
BI880710,0.955021,2.15E-04,,
BI880771,0.908488,9.89E-05,,
BI880836,0.632429,2.09E-04,,
BI880960,1.314946,2.86E-04,,
BI881744,1.106031,3.14E-07,,
BI881854,0.783327,2.49E-03,,
BI881896,2.378187,2.53E-09,,
BI881945,1.497366,5.93E-07,,
BI881975,0.610648,2.33E-02,,
BI882139,0.652858,3.94E-03,,
BI882178,3.197162,2.21E-09,,
BI882188,0.990792,4.35E-05,,
BI882203,6.874122,1.13E-09,,
BI882265,0.638063,2.29E-04,,
BI882376,3.662785,3.44E-11,,
BI882380,3.260893,1.71E-09,,
BI882384,2.141027,5.33E-08,,
BI882389,0.653312,4.62E-03,,
BI882477,1.463528,1.05E-05,,
BI882518,1.551676,1.39E-05,,
BI882603,1.36553,1.34E-03,,
BI882668,0.843386,2.42E-04,,
BI882683,0.963721,5.92E-04,,
BI882763,2.486988,1.95E-07,,
BI882791,0.946745,5.50E-05,,
BI882991,0.806088,1.83E-03,,
BI883047,0.585345,1.87E-02,,
BI884164,0.816337,3.01E-04,,
BI884740,1.393788,1.58E-05,,
BI884841,1.13252,1.75E-04,,
BI885003,0.792506,5.72E-04,,
BI885201,1.042129,5.86E-05,,
BI885209,2.479213,1.79E-09,,
BI885224,1.293939,5.77E-06,,
BI885268,1.574326,5.74E-04,,
BI885455,1.928504,8.36E-05,,
BI885793,3.512984,1.06E-07,,
BI885796,1.951337,2.91E-05,,
BI885992,3.045538,7.60E-09,,
BI886077,1.386634,1.97E-07,,
BI886447,1.059255,1.90E-04,,
BI886563,0.630873,4.10E-03,,
BI886601,0.680351,5.99E-04,,
BI886949,0.622161,1.75E-03,,
BI886968,1.445658,2.41E-05,,
BI887135,0.721982,6.20E-03,,
BI887145,0.992258,2.47E-05,,
BI887542,0.793998,8.15E-04,,
BI887633,0.629046,2.63E-05,,
BI887718,1.317413,3.66E-06,,
BI888338,1.103837,3.85E-06,,
BI888424,1.603273,4.12E-07,,
BI888729,3.096333,2.33E-08,,
BI888742,0.641706,3.33E-05,,
BI888879,0.881319,5.45E-03,,
BI889400,0.794596,1.83E-06,,
BI889676,1.018451,7.23E-05,,
BI889937,1.631491,1.76E-06,,
BI890039,0.611318,3.49E-03,,
BI890363,0.891133,7.12E-05,,
BI890369,0.867021,2.14E-04,,
BI890454,0.663196,1.25E-04,,
BI890477,1.403662,6.10E-08,,
BI890684,0.705161,2.09E-03,,
BI891310,0.624014,1.09E-02,,
BI891447,0.698585,3.78E-04,,
BI891552,0.966922,9.64E-05,,
BI891666,1.359681,2.97E-07,,
BI891855,0.736528,1.11E-04,,
BI891869,1.330883,5.39E-06,,
BI891939,1.081371,2.12E-05,,
BI892069,0.75077,4.55E-06,,
BI892110,4.126487,7.27E-10,,
BI896780,0.632163,1.83E-03,,
BI897235,0.914486,1.91E-02,,
BI979165,0.601055,8.04E-04,,
BI979263,0.731193,8.98E-03,,
BI979993,0.73435,2.41E-05,,
BI980194,0.687937,2.69E-05,,
BI980226,1.280157,1.03E-06,,
BI980396,0.654347,7.76E-03,,
BI980797,0.708899,2.03E-03,,
BI980905,0.709319,3.77E-05,,
BI980971,0.873425,1.47E-02,,
BI981066,0.785636,2.45E-04,,
BI981223,1.346709,2.47E-05,,
BI981261,0.745732,3.32E-02,,
BI981292,0.61606,5.25E-03,,
BI981322,2.050659,1.52E-09,,
BI981430,0.876972,1.03E-02,,
BI981857,1.804831,1.40E-04,,
BI982104,3.286294,1.73E-05,,
BI982135,1.434722,4.24E-06,,
BI982141,2.74895,6.44E-07,,
BI982345,0.772174,5.23E-03,,
BI982408,1.550544,2.12E-04,,
BI982420,1.199717,2.34E-04,,
BI982918,1.048901,1.65E-02,,
BI983485,1.558198,8.48E-08,,
BI983589,1.200139,3.20E-05,,
BM005330,0.960586,2.61E-04,,
BM005354,0.946345,2.16E-04,,
BM005368,0.710779,1.24E-04,,
BM005377,1.144835,2.92E-06,,
BM023723,1.367333,8.75E-05,,
BM023805,0.828592,1.55E-03,,
BM023853,2.479305,3.40E-06,,
BM024058,4.246422,2.45E-09,,
BM024200,0.954587,3.71E-05,,
BM024802,1.788407,5.07E-06,,
BM024991,2.349483,5.61E-06,,
BM025258,0.901476,9.22E-05,,
BM025400,0.92895,3.75E-06,,
BM025757,1.862892,7.93E-08,,
BM025771,2.908291,7.63E-09,,
BM025805,0.853236,1.26E-04,,
BM025819,0.655557,2.04E-02,,
BM026015,0.699995,6.25E-03,,
BM026054,0.656168,7.36E-05,,
BM026331,0.933612,6.44E-03,,
BM026334,1.257833,2.01E-03,,
BM026365,1.025075,1.46E-03,,
BM026426,0.615739,4.20E-04,,
BM026437,2.775158,8.22E-07,,
BM026491,0.913546,9.52E-04,,
BM026550,0.662213,1.82E-04,,
BM026555,0.835171,4.18E-04,,
BM026579,1.272922,7.27E-06,,
BM026608,1.04638,5.28E-06,,
BM026691,0.750606,1.35E-02,,
BM026694,0.844942,6.04E-05,,
BM026700,0.753645,1.63E-02,,
BM026705,1.239975,1.03E-02,,
BM026719,0.942508,3.44E-06,,
BM026736,1.650563,5.77E-05,,
BM026778,0.785845,5.76E-04,,
BM026797,0.773659,3.31E-04,,
BM026879,0.911109,2.40E-03,,
BM026905,1.351701,1.83E-04,,
BM035018,0.747078,7.51E-04,,
BM035061,0.789153,5.34E-06,,
BM035571,0.852804,1.88E-04,,
BM036361,1.923942,5.33E-08,,
BM036364,0.910002,2.03E-05,,
BM036439,0.6675,3.29E-03,,
BM036709,0.946986,9.82E-06,,
BM037197,0.760423,1.94E-02,,
BM037232,1.651096,2.75E-07,,
BM037375,2.193997,7.01E-06,,
BM070515,2.16692,3.99E-09,,
BM070534,2.366069,4.33E-09,,
BM070948,1.056872,1.62E-03,,
BM071191,0.715091,1.69E-05,,
BM071654,0.702307,1.05E-04,,
BM071784,0.66275,1.71E-03,,
BM071977,0.600815,2.24E-04,,
BM072262,1.721766,1.59E-04,,
BM072351,0.945456,4.15E-03,,
BM072354,0.588253,3.26E-05,,
BM072363,1.376824,1.56E-03,,
BM072431,2.032895,5.59E-06,,
